"pop","Cntrl_ama_per_cell","X","row","column","n_celulas","n_amas.x","n_cels_infec","mean_ama_cel","composto","conc","n_amas.y","corrected_ama","ama_per_cell","experiment","gene","viability","mean_value","mean_normalized","viability_normalized"
"C6",25.9071428571429,16,"E",4,868,12278,711,14.15,"MILT",5,225,12053,16.9521800281294,"EXP 1","GSH1",65.434386653932,70.9979009048729,51.6235659905694,47.5782570249178
"C6",25.9071428571429,17,"F",4,717,10860,601,15.15,"MILT",10,233,10627,17.6821963394343,"EXP 1","GSH1",68.252205335561,52.6835678531626,21.0746694642604,27.3024915788316
"C6",25.9071428571429,18,"G",4,387,3662,307,9.463,"MILT",20,69,3593,11.7035830618893,"EXP 1","GSH1",45.1751207241384,40.0491175321576,0,0
"C6",23.7161016949153,79,"G",5,152,1257,135,8.27,"MILT",20,62,1195,8.85185185185185,"EXP 2","GSH1",37.3242279263361,40.0491175321576,0,0
"C6",23.7161016949153,80,"F",5,138,1975,126,14.31,"MILT",10,105,1870,14.8412698412698,"EXP 2","GSH1",62.578875871711,52.6835678531626,21.0746694642604,25.0330260113945
"C6",23.7161016949153,81,"E",5,239,3887,206,16.26,"MILT",5,34,3853,18.7038834951456,"EXP 2","GSH1",78.8657585287539,70.9979009048729,51.6235659905694,57.3443952274088
"C6",23.7161016949153,82,"D",5,222,3734,192,16.82,"MILT",2.5,234,3500,18.2291666666667,"EXP 2","GSH1",76.8640938598058,84.0350362169988,73.3699269705249,67.1090679200392
"C6",23.7161016949153,83,"C",5,238,3311,214,13.91,"MILT",1.25,158,3153,14.7336448598131,"EXP 2","GSH1",62.1250703397514,87.665813118613,79.4261796096112,56.2859890250327
"C6",23.7161016949153,84,"B",5,265,5750,236,21.7,"MILT",0,153,5597,23.7161016949153,"EXP 2","GSH1",100,100,100,100
"C6",13.6637596899225,163,"G",9,1499,4464,955,2.978,"MILT",20,1501,2963,3.10261780104712,"EXP 3","GSH1",22.7069113586315,40.0491175321576,0,0
"C6",13.6637596899225,164,"F",9,1325,6352,920,4.794,"MILT",10,1340,5012,5.44782608695652,"EXP 3","GSH1",39.8706228050431,52.6835678531626,21.0746694642604,15.9491893049541
"C6",13.6637596899225,165,"E",9,1090,7193,811,6.599,"MILT",5,723,6470,7.97780517879162,"EXP 3","GSH1",58.3866033934681,70.9979009048729,51.6235659905694,42.4537153188008
"C6",13.6637596899225,166,"D",9,1069,7208,748,6.743,"MILT",2.5,483,6725,8.99064171122995,"EXP 3","GSH1",65.7991791077888,84.0350362169988,73.3699269705249,57.4484308353567
"C6",13.6637596899225,167,"C",9,1242,11872,880,9.559,"MILT",1.25,752,11120,12.6363636363636,"EXP 3","GSH1",92.4808685393037,87.665813118613,79.4261796096112,83.7886721602314
"C6",13.6637596899225,168,"B",9,1256,14880,1032,11.85,"MILT",0,779,14101,13.6637596899225,"EXP 3","GSH1",100,100,100,100
"C6",14.3352941176471,187,"G",3,471,3039,359,6.452,"MILT",20,209,2830,7.88300835654596,"EXP 4","GSH1",54.9902101195244,40.0491175321576,0,0
"C6",14.3352941176471,188,"F",3,500,2380,379,4.76,"MILT",10,205,2175,5.73878627968338,"EXP 4","GSH1",40.0325674003353,52.6835678531626,21.0746694642604,16.0139709618612
"C6",14.3352941176471,189,"E",3,684,7085,586,10.36,"MILT",5,255,6830,11.6552901023891,"EXP 4","GSH1",81.3048550433378,70.9979009048729,51.6235659905694,59.1178963911502
"C6",14.3352941176471,190,"D",3,1292,11577,1017,8.961,"MILT",2.5,333,11244,11.0560471976401,"EXP 4","GSH1",77.1246624373743,84.0350362169988,73.3699269705249,67.3365670485889
"C6",14.3352941176471,191,"C",3,1509,17060,1261,11.31,"MILT",1.25,753,16307,12.9318001586043,"EXP 4","GSH1",90.2095210079083,87.665813118613,79.4261796096112,81.7308066073234
"C6",14.3352941176471,192,"B",3,1623,20058,1360,12.36,"MILT",0,562,19496,14.3352941176471,"EXP 4","GSH1",100,100,100,100
"C7",28.2412213740458,19,"G",5,495,10006,445,20.21,"MILT",20,69,9937,22.3303370786517,"EXP 1","GSH1",79.0700118202879,39.9579818995532,11.1489515316565,22.0618681796278
"C7",28.2412213740458,20,"F",5,732,8895,601,12.15,"MILT",10,233,8662,14.4126455906822,"EXP 1","GSH1",51.0340732073567,31.4346722696615,0,0
"C7",28.2412213740458,21,"E",5,713,6498,553,9.114,"MILT",5,225,6273,11.3435804701627,"EXP 1","GSH1",40.1667488807253,38.6838654203696,9.48233803420887,9.84582813747621
"C7",28.2412213740458,22,"D",5,766,12168,620,15.89,"MILT",2.5,178,11990,19.3387096774194,"EXP 1","GSH1",68.4768885215143,52.0608977729761,26.9802222848958,35.4877029156325
"C7",28.2412213740458,23,"C",5,761,19649,630,25.82,"MILT",1.25,115,19534,31.0063492063492,"EXP 1","GSH1",109.791105687959,107.884099874495,100,101.767643068517
"C7",28.2412213740458,24,"B",5,845,18715,655,22.15,"MILT",0,217,18498,28.2412213740458,"EXP 1","GSH1",100,100,89.6871695164968,89.6871695164968
"C7",13.7903225806452,103,"G",9,99,324,68,3.273,"MILT",20,62,262,3.85294117647059,"EXP 2","GSH1",27.9394564843481,39.9579818995532,11.1489515316565,7.79558004075039
"C7",13.7903225806452,104,"F",9,123,237,74,1.927,"MILT",10,105,132,1.78378378378378,"EXP 2","GSH1",12.9350403034613,31.4346722696615,0,0
"C7",13.7903225806452,105,"E",9,177,569,125,3.215,"MILT",5,34,535,4.28,"EXP 2","GSH1",31.0362573099414,38.6838654203696,9.48233803420887,7.60772688901414
"C7",13.7903225806452,106,"D",9,158,875,116,5.538,"MILT",2.5,234,641,5.52586206896552,"EXP 2","GSH1",40.0705787457148,52.0608977729761,26.9802222848958,20.766317291689
"C7",13.7903225806452,107,"C",9,154,1071,114,6.955,"MILT",1.25,158,913,8.00877192982456,"EXP 2","GSH1",58.0753052221195,107.884099874495,100,53.831199676023
"C7",13.7903225806452,108,"B",9,233,2718,186,11.67,"MILT",0,153,2565,13.7903225806452,"EXP 2","GSH1",100,100,89.6871695164968,89.6871695164968
"C7",7.4811237928007,121,"B",2,1645,9300,1139,5.653,"MILT",0,779,8521,7.4811237928007,"EXP 3","GSH1",100,100,89.6871695164968,89.6871695164968
"C7",7.4811237928007,122,"C",2,1706,16058,1235,9.413,"MILT",1.25,752,15306,12.3935222672065,"EXP 3","GSH1",165.663911070863,107.884099874495,100,153.557300161548
"C7",7.4811237928007,123,"D",2,1796,3382,875,1.883,"MILT",2.5,483,2899,3.31314285714286,"EXP 3","GSH1",44.2867000855031,52.0608977729761,26.9802222848958,22.95129480444
"C7",7.4811237928007,124,"E",2,1547,2858,796,1.847,"MILT",5,723,2135,2.6821608040201,"EXP 3","GSH1",35.8523783098098,38.6838654203696,9.48233803420887,8.78827301174874
"C7",7.4811237928007,125,"F",2,1291,1586,520,1.229,"MILT",10,1340,246,0.473076923076923,"EXP 3","GSH1",6.32360773834779,31.4346722696615,0,0
"C7",7.4811237928007,126,"G",2,1380,1685,616,1.221,"MILT",20,1501,184,0.298701298701299,"EXP 3","GSH1",3.99273300341251,39.9579818995532,11.1489515316565,1.11403991437288
"C7",8.00586854460094,229,"B",10,1205,7383,852,6.127,"MILT",0,562,6821,8.00586854460094,"EXP 4","GSH1",100,100,89.6871695164968,89.6871695164968
"C7",8.00586854460094,230,"C",10,1237,7948,917,6.425,"MILT",1.25,753,7195,7.84623773173391,"EXP 4","GSH1",98.0060775170399,107.884099874495,100,90.8438570939123
"C7",8.00586854460094,231,"D",10,1077,3487,711,3.238,"MILT",2.5,333,3154,4.43600562587904,"EXP 4","GSH1",55.4094237391723,52.0608977729761,26.9802222848958,28.7155741278219
"C7",8.00586854460094,232,"E",10,948,2385,558,2.516,"MILT",5,255,2130,3.81720430107527,"EXP 4","GSH1",47.6800771810017,38.6838654203696,9.48233803420887,11.6875240985963
"C7",8.00586854460094,233,"F",10,799,2531,524,3.168,"MILT",10,205,2326,4.43893129770992,"EXP 4","GSH1",55.4459678294803,31.4346722696615,0,0
"C7",8.00586854460094,234,"G",10,891,2535,595,2.845,"MILT",20,209,2326,3.90924369747899,"EXP 4","GSH1",48.8297262901642,39.9579818995532,11.1489515316565,13.6243179918749
"C44",19.683185840708,25,"B",6,788,11338,565,14.39,"MILT",0,217,11121,19.683185840708,"EXP 1","GSH1",100,100,100,100
"C44",19.683185840708,26,"C",6,663,15138,556,22.83,"MILT",1.25,115,15023,27.0197841726619,"EXP 1","GSH1",137.273429166028,86.9434696214609,82.7863997951944,130.709908837028
"C44",19.683185840708,27,"D",6,697,4516,524,6.479,"MILT",2.5,178,4338,8.27862595419847,"EXP 1","GSH1",42.0593801287845,41.7755316104934,23.2374381296809,23.3953275000302
"C44",19.683185840708,28,"E",6,781,2177,509,2.787,"MILT",5,225,1952,3.83497053045187,"EXP 1","GSH1",19.4834848458349,28.6914507407091,5.98751563036119,4.06593835573539
"C44",19.683185840708,29,"F",6,729,2950,550,4.047,"MILT",10,233,2717,4.94,"EXP 1","GSH1",25.0975631687797,28.2641000767719,5.42410075190583,4.81641767772604
"C44",19.683185840708,30,"G",6,411,2658,298,6.467,"MILT",20,69,2589,8.68791946308725,"EXP 1","GSH1",44.1387869494136,24.1499150486019,0,0
"C44",24.0534351145038,73,"B",4,342,6455,262,18.87,"MILT",0,153,6302,24.0534351145038,"EXP 2","GSH1",100,100,100,100
"C44",24.0534351145038,74,"C",4,179,1515,148,8.464,"MILT",1.25,158,1357,9.16891891891892,"EXP 2","GSH1",38.1189583744329,86.9434696214609,82.7863997951944,36.2963583291737
"C44",24.0534351145038,75,"D",4,286,2447,232,8.556,"MILT",2.5,234,2213,9.53879310344828,"EXP 2","GSH1",39.6566771358847,41.7755316104934,23.2374381296809,22.0588355395668
"C44",24.0534351145038,76,"E",4,139,452,98,3.252,"MILT",5,34,418,4.26530612244898,"EXP 2","GSH1",17.7326278019935,28.6914507407091,5.98751563036119,3.70055829840514
"C44",24.0534351145038,77,"F",4,158,906,125,5.734,"MILT",10,105,801,6.408,"EXP 2","GSH1",26.6406854966677,28.2641000767719,5.42410075190583,5.1125548608044
"C44",24.0534351145038,78,"G",4,63,187,39,2.968,"MILT",20,62,125,3.20512820512821,"EXP 2","GSH1",13.3250331600062,24.1499150486019,0,0
"C44",9.88667141838917,139,"G",5,1447,2018,676,1.395,"MILT",20,1501,517,0.764792899408284,"EXP 3","GSH1",7.73559539953732,24.1499150486019,0,0
"C44",9.88667141838917,140,"F",5,1721,2795,856,1.624,"MILT",10,1340,1455,1.69976635514019,"EXP 3","GSH1",17.1925037579243,28.2641000767719,5.42410075190583,3.29937526074426
"C44",9.88667141838917,141,"E",5,1354,2812,777,2.077,"MILT",5,723,2089,2.68854568854569,"EXP 3","GSH1",27.1936385338447,28.6914507407091,5.98751563036119,5.67494258966716
"C44",9.88667141838917,142,"D",5,1628,2946,812,1.81,"MILT",2.5,483,2463,3.03325123152709,"EXP 3","GSH1",30.6802067466838,41.7755316104934,23.2374381296809,17.0657171458425
"C44",9.88667141838917,143,"C",5,2195,12213,1468,5.564,"MILT",1.25,752,11461,7.80722070844687,"EXP 3","GSH1",78.9671303723665,86.9434696214609,82.7863997951944,75.1914370814607
"C44",9.88667141838917,144,"B",5,1924,14650,1403,7.614,"MILT",0,779,13871,9.88667141838917,"EXP 3","GSH1",100,100,100,100
"C44",10.8137869292748,235,"G",11,347,973,225,2.804,"MILT",20,209,764,3.39555555555556,"EXP 4","GSH1",31.4002446854506,24.1499150486019,0,0
"C44",10.8137869292748,236,"F",11,374,1417,254,3.789,"MILT",10,205,1212,4.77165354330709,"EXP 4","GSH1",44.1256478837159,28.2641000767719,5.42410075190583,8.46805520834864
"C44",10.8137869292748,237,"E",11,678,2798,467,4.127,"MILT",5,255,2543,5.44539614561028,"EXP 4","GSH1",50.3560517811632,28.6914507407091,5.98751563036119,10.508623277637
"C44",10.8137869292748,238,"D",11,1114,4758,748,4.271,"MILT",2.5,333,4425,5.91577540106952,"EXP 4","GSH1",54.7058624306208,41.7755316104934,23.2374381296809,30.429872333284
"C44",10.8137869292748,239,"C",11,1319,11289,1043,8.559,"MILT",1.25,753,10536,10.1016299137105,"EXP 4","GSH1",93.4143605730166,86.9434696214609,82.7863997951944,88.9478949331152
"C44",10.8137869292748,240,"B",11,1408,12641,1117,8.978,"MILT",0,562,12079,10.8137869292748,"EXP 4","GSH1",100,100,100,100
"C58",24.6072961373391,31,"G",7,418,2570,316,6.148,"MILT",20,69,2501,7.91455696202532,"EXP 1","GSH1",32.163456390545,26.5907146887337,0,0
"C58",24.6072961373391,32,"F",7,675,3322,531,4.921,"MILT",10,233,3089,5.81732580037665,"EXP 1","GSH1",23.6406542511164,39.8117149109901,18.0099835684238,10.6945354039964
"C58",24.6072961373391,33,"E",7,896,2848,587,3.179,"MILT",5,225,2623,4.46848381601363,"EXP 1","GSH1",18.1591825086103,36.3030758213946,13.2304259488143,6.61799899967658
"C58",24.6072961373391,34,"D",7,738,9328,576,12.64,"MILT",2.5,178,9150,15.8854166666667,"EXP 1","GSH1",64.5557178570391,47.5684275203723,28.5763752401212,38.7813622089583
"C58",24.6072961373391,35,"C",7,664,14803,562,22.29,"MILT",1.25,115,14688,26.135231316726,"EXP 1","GSH1",106.209277000037,96.9296537301718,95.8174960336291,104.990646165054
"C58",24.6072961373391,36,"B",7,601,11684,466,19.44,"MILT",0,217,11467,24.6072961373391,"EXP 1","GSH1",100,100,100,100
"C58",7.1056338028169,85,"B",6,205,1162,142,5.668,"MILT",0,153,1009,7.1056338028169,"EXP 2","GSH1",100,100,100,100
"C58",7.1056338028169,86,"C",6,231,1188,168,5.143,"MILT",1.25,158,1030,6.13095238095238,"EXP 2","GSH1",86.2829770163764,96.9296537301718,95.8174960336291,85.292977844023
"C58",7.1056338028169,87,"D",6,185,503,123,2.719,"MILT",2.5,234,269,2.1869918699187,"EXP 2","GSH1",30.7782800325526,47.5684275203723,28.5763752401212,18.4898203557196
"C58",7.1056338028169,88,"E",6,214,590,138,2.757,"MILT",5,34,556,4.02898550724638,"EXP 2","GSH1",56.7012826589679,36.3030758213946,13.2304259488143,20.6644231776128
"C58",7.1056338028169,89,"F",6,141,623,104,4.418,"MILT",10,105,518,4.98076923076923,"EXP 2","GSH1",70.0960585499733,39.8117149109901,18.0099835684238,31.7099844987535
"C58",7.1056338028169,90,"G",6,73,142,38,1.945,"MILT",20,62,80,2.10526315789474,"EXP 2","GSH1",29.6280840853373,26.5907146887337,0,0
"C58",7.34669811320755,175,"G",11,1218,1877,677,1.541,"MILT",20,1501,376,0.555391432791728,"EXP 3","GSH1",7.55974213495,26.5907146887337,0,0
"C58",7.34669811320755,176,"F",11,1063,1979,625,1.862,"MILT",10,1340,639,1.0224,"EXP 3","GSH1",13.916455858748,39.8117149109901,18.0099835684238,6.29551231106495
"C58",7.34669811320755,177,"E",11,805,1270,444,1.578,"MILT",5,723,547,1.23198198198198,"EXP 3","GSH1",16.7691929489682,36.3030758213946,13.2304259488143,6.11142611232823
"C58",7.34669811320755,178,"D",11,1054,1536,509,1.457,"MILT",2.5,483,1053,2.06876227897839,"EXP 3","GSH1",28.1590756432371,47.5684275203723,28.5763752401212,16.916353008547
"C58",7.34669811320755,179,"C",11,1361,9572,994,7.033,"MILT",1.25,752,8820,8.87323943661972,"EXP 3","GSH1",120.778604209527,96.9296537301718,95.8174960336291,119.392806890749
"C58",7.34669811320755,180,"B",11,1233,7009,848,5.685,"MILT",0,779,6230,7.34669811320755,"EXP 3","GSH1",100,100,100,100
"C58",8.60798362333674,223,"G",9,374,980,242,2.62,"MILT",20,209,771,3.18595041322314,"EXP 4","GSH1",37.0115761441024,26.5907146887337,0,0
"C58",8.60798362333674,224,"F",9,579,2017,408,3.484,"MILT",10,205,1812,4.44117647058824,"EXP 4","GSH1",51.5936909841226,39.8117149109901,18.0099835684238,23.3399020598802
"C58",8.60798362333674,225,"E",9,679,2266,436,3.337,"MILT",5,255,2011,4.61238532110092,"EXP 4","GSH1",53.5826451690321,36.3030758213946,13.2304259488143,19.5278555056396
"C58",8.60798362333674,226,"D",9,945,4081,652,4.319,"MILT",2.5,333,3748,5.74846625766871,"EXP 4","GSH1",66.7806365486603,47.5684275203723,28.5763752401212,40.1179653872597
"C58",8.60798362333674,227,"C",9,1463,7578,1065,5.18,"MILT",1.25,753,6825,6.40845070422535,"EXP 4","GSH1",74.4477566947464,96.9296537301718,95.8174960336291,73.5935532346898
"C58",8.60798362333674,228,"B",9,1330,8972,977,6.746,"MILT",0,562,8410,8.60798362333674,"EXP 4","GSH1",100,100,100,100
"C67",28.8621794871795,37,"B",8,865,18227,624,21.07,"MILT",0,217,18010,28.8621794871795,"EXP 1","GSH1",100,100,100,100
"C67",28.8621794871795,38,"C",8,635,14404,502,22.68,"MILT",1.25,115,14289,28.4641434262948,"EXP 1","GSH1",98.6209078179231,75.9073275241003,68.645665077645,89.1863543157021
"C67",28.8621794871795,39,"D",8,553,11758,461,21.26,"MILT",2.5,178,11580,25.119305856833,"EXP 1","GSH1",87.0319092429971,47.6459597206701,31.8661673959742,58.2079447027155
"C67",28.8621794871795,40,"E",8,715,6376,503,8.917,"MILT",5,225,6151,12.2286282306163,"EXP 1","GSH1",42.3690395108527,31.5496447314267,10.9183355731115,14.662586384978
"C67",28.8621794871795,41,"F",8,748,3250,546,4.345,"MILT",10,233,3017,5.52564102564103,"EXP 1","GSH1",19.1449194891727,23.1599951472032,0,0
"C67",28.8621794871795,42,"G",8,514,2840,411,5.525,"MILT",20,69,2771,6.74209245742092,"EXP 1","GSH1",23.3596096248232,23.8326186324031,0.875355859865511,0.857982560987171
"C67",21.2962962962963,97,"B",8,342,5328,243,15.58,"MILT",0,153,5175,21.2962962962963,"EXP 2","GSH1",100,100,100,100
"C67",21.2962962962963,98,"C",8,186,1223,142,6.575,"MILT",1.25,158,1065,7.5,"EXP 2","GSH1",35.2173913043478,75.9073275241003,68.645665077645,31.8483251517329
"C67",21.2962962962963,99,"D",8,200,570,123,2.85,"MILT",2.5,234,336,2.73170731707317,"EXP 2","GSH1",12.8271474019088,47.6459597206701,31.8661673959742,8.57894412702392
"C67",21.2962962962963,100,"E",8,211,736,156,3.488,"MILT",5,34,702,4.5,"EXP 2","GSH1",21.1304347826087,31.5496447314267,10.9183355731115,7.31257609162421
"C67",21.2962962962963,101,"F",8,116,406,87,3.5,"MILT",10,105,301,3.45977011494253,"EXP 2","GSH1",16.2458770614693,23.1599951472032,0,0
"C67",21.2962962962963,102,"G",8,104,500,77,4.808,"MILT",20,62,438,5.68831168831169,"EXP 2","GSH1",26.7103331451158,23.8326186324031,0.875355859865511,0.981052355100751
"C67",8.10982658959538,169,"B",10,1201,7794,865,6.49,"MILT",0,779,7015,8.10982658959538,"EXP 3","GSH1",100,100,100,100
"C67",8.10982658959538,170,"C",10,1609,8437,1118,5.244,"MILT",1.25,752,7685,6.87388193202147,"EXP 3","GSH1",84.759912632909,75.9073275241003,68.645665077645,76.6513690363003
"C67",8.10982658959538,171,"D",10,1408,2223,659,1.579,"MILT",2.5,483,1740,2.64036418816388,"EXP 3","GSH1",32.5575912011654,47.6459597206701,31.8661673959742,21.7748925052284
